name,slug,operator,address,zip,city,state,country,countryName,region,Laser,Dome,70mm,_geoloc.lat,_geoloc.lng
Shenzhen Yifang City CGV & IMAX,shenzhen-yifang-city-cgv-imax,CGV,"4F, Yifang City, No.99 Xinhu Road, Xinan Street, Baoan District",518100,Shenzhen,,CN,China,APAC,FALSE,FALSE,FALSE,22.55984,113.89372
Shenzhen Zhonghang Dreams On Hoyts & IMAX,shenzhen-zhonghang-dreams-on-hoyts-and-imax,,"4th Floor, Shenzhen Zhonghangcheng Dreams On Shopping Centre, No. 1 Zhonghang Road, Huaqiangbei Street, Futian District",518000,Shenzhen,,CN,China,APAC,TRUE,FALSE,FALSE,22.54170,114.08540
UA KK Mall & IMAX,ua-kk-mall-imax,,4F KK Mall - 5016 Shennan East Road - Luohu District,518001,Shenzhen,,CN,China,APAC,FALSE,FALSE,FALSE,22.54049,114.10656
Shenzhen Baoan Keenstar Plaza Wanda & IMAX,shenzhen-baoan-keenstar-plaza-wanda-imax,,"2F, Keenstar Plaza, Xin’an Street, Baoan District",518101,"Shenzhen, Guangdong",,CN,China,APAC,FALSE,FALSE,FALSE,22.57222,113.90896
Shenzhen PAFC Mall Emperor & IMAX,shenzhen-pafc-mall-emperor-imax,,"Room S607, 6F, PAFC, No.5023 Yitian Road, Futian District",518000,"Shenzhen, Guangdong",,CN,China,APAC,TRUE,FALSE,FALSE,22.52820,114.05660
Shenzhen Huaqiao City CGV & IMAX,shenzhen-huaqiao-city-cgv-imax,CGV,"1F, Hall 3, Hongshan 6979 Plaza, Minzhi Street, Longhua District",518100,"Shenzhen, Guangdong Province",,CN,China,APAC,TRUE,FALSE,FALSE,22.63580,114.03710
Shenzhen Longgang Wanda & IMAX,shenzhen-longgang-wanda-imax,,"No.4 Huanan 2nd Road, Longgang District",518100,"Shenzhen, Guangdong Province",,CN,China,APAC,TRUE,FALSE,FALSE,22.67920,114.13000
Shenzhen RAIL IN Hoyts & IMAX,shenzhen-rail-hoyts-imax,,"Hoyts Cinema, L4, RAIL IN, Baishizhou Third Avenue, Nanshan District",518058,"Shenzhen, Guangdong Province",,CN,China,APAC,TRUE,FALSE,FALSE,22.54000,113.96670
Shijiazhuang MixC & IMAX,shijiazhuang-mixc-imax,,"L722, The MixC, No. 108 West Zhongshan Rd, Qiaoxi District",50051,Shijiazhuang,,CN,China,APAC,FALSE,FALSE,FALSE,38.04812,114.48400
Shijiazhuang Wanda Plaza & IMAX,shijiazhuang-wanda-plaza-imax,,Wanda Plaza - Intersection of Jianhua Street & Huaian Road,500000,Shijiazhuang,,CN,China,APAC,TRUE,FALSE,FALSE,38.02234,114.54662
Shishi Shimao Wanda & IMAX,shishi-shimao-wanda-imax,,"3F, Shimao Plaza, No.288 Shilong Road",362700,Shishi,,CN,China,APAC,FALSE,FALSE,FALSE,24.72623,118.62809
Shiyan Wanda & IMAX,shiyan-wanda-imax,,"3F, Wanda Plaza, No.99 North Beijing Road, Zhangwan District",442000,Shiyan,,CN,China,APAC,FALSE,FALSE,FALSE,32.66864,110.81674
Shizuishan Wanda & IMAX,shizuishan-wanda-imax,,"3-4F, Entertainment Building, Wanda Plaza, No.27, Helanshan Rd, Dawukou District",753000,Shizuishan,,CN,China,APAC,FALSE,FALSE,FALSE,39.01604,106.37773
Siping Ego Industrial Park Wanda & IMAX,siping-ego-industrial-park-wanda-imax,,"3F, Zhicheng Central Square, Intersection of West Shiyuan Street and North Shiyuan Street, Tiexi District ",136000,Siping,,CN,China,APAC,FALSE,FALSE,FALSE,43.16924,124.34321
Siping Wanda & IMAX,siping-wanda-imax,,"4F, Wanda Plaza, No.1268 Lishan Rd., Opposite Tiedong Plaza",136000,Siping,,CN,China,APAC,FALSE,FALSE,FALSE,43.16377,124.39767
Suihua Wanda & IMAX,suihua-wanda-imax,,"4F-1, Suihua Wanda Plaza, Cross of Kangzhuang Rd & Xinhua St, Beilin District, Heilongjiang",152000,Suihua,,CN,China,APAC,FALSE,FALSE,FALSE,46.65014,126.97071
Suining Wanda & IMAX,suining-wanda-imax,,"4F, Wanda Plaza, South Xianglin Road, Hedongxin District",629000,Suining,,CN,China,APAC,FALSE,FALSE,FALSE,30.53686,105.60236
Suqian The Central Omnijoi & IMAX,suqian-central-omnijoi-imax,,"6F, Central Store, No.92 Xingfu South Road",223800,Suqian,,CN,China,APAC,FALSE,FALSE,FALSE,33.95684,118.30760
Shuyang The Central Omnijoi & IMAX,shuyang-central-omnijoi-imax,,"6F, The Central, No.33 Middle Renmin Road, Shuyang County",223600,Suqian Shuyang,,CN,China,APAC,FALSE,FALSE,FALSE,33.98837,119.06702
Shuyang Wanda & IMAX,shuyang-wanda-imax,,4F Wanda Plaza No.22 South Beijing Road Shuyang County,223660,Suqian Shuyang,,CN,China,APAC,FALSE,FALSE,FALSE,34.12131,118.76934
Eudemonia Blue Ocean IMAX,eudemonia-blue-ocean-imax,,9F - 219 Guangji Road South,215000,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.30948,120.60007
"IMAX, Suzhou Science & Cultural Arts Centre",imax-suzhou-science-cultural-arts-centre,,"No.1, Guanfeng Street, Industrial Park District",215028,Suzhou,,CN,China,APAC,TRUE,FALSE,FALSE,31.32346,120.69936
Suzhou AEON Jinyi & IMAX,suzhou-aeon-jinyi-imax,,"No.19 Chengji Rd, Gaoxin District",215000,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.37668,120.53678
Suzhou Center CGV & IMAX,suzhou-center-cgv-imax,CGV,"6F, Suzhou Center , Industrial Park District",215100,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.32001,120.68431
Suzhou Emerald City Omnijoi & IMAX,suzhou-emerald-city-omnijoi-imax,,"436 Changjiang Rd, 4th Floor 2nd Phase Emerald City",215000,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.30676,120.55558
Suzhou Joycity CGV & IMAX,suzhou-joycity-cgv-imax,CGV,"5th Fl., No.1999, Yuyao Rd, Xiangcheng District",215100,Suzhou,,CN,China,APAC,TRUE,FALSE,FALSE,31.44270,120.62140
Suzhou Olympic Sports Centre Wanda & IMAX,suzhou-olympic-sports-centre-wanda-imax,,"G04, Olympic Sports Centre, No. 999, East Zhongxin Avenue, Suzhou Industrial Park, Wuzhong District",215100,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.31391,120.75566
Suzhou Pingjiang Wanda & IMAX,suzhou-pingjiang-wanda-imax,,3F - A2 Wanda Plaza - No. 3188 Renmin Road - Pingjiang District,215000,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.34225,120.61338
Suzhou SND Culture & Sports Centre Omnijoi & IMAX,suzhou-snd-culture-sports-centre-omnijoi-imax,,"No.999 Taihu Avenue, Gaoxin District",215000,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.34341,120.42541
Suzhou Wanda & IMAX,suzhou-wanda-imax,,"4F, Wanda Plaza, Cross of Fuxiao Avenue and Yinhe 3rd Road, Yongqiao District",234000,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,33.66085,116.95689
Suzhou Wuzhong Wanda & IMAX,suzhou-wuzhong-wanda-imax,,"188 West Shihu Road, 4th Floor Wanda Plaza, Wuzhong District",215100,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.25956,120.61361
Suzhou Xinhu Wanda & IMAX,suzhou-xinhu-wanda-imax,,"Shop F419, 4F, Xinhu Plaza, West Jiangling Road, Wujiang District",215200,Suzhou,,CN,China,APAC,FALSE,FALSE,FALSE,31.17938,120.63281
Suzhou Xiangcheng Longfor Paradise Walk Xingguangjiaying & IMAX,suzhou-xiangcheng-longfor-paradise-walk-xingguangjiaying-and-imax,,"6F, Longfor Paradise Walk, No. 1399 Xiangcheng Avenue, Xiangcheng District",215100,"Suzhou, Jiangsu",,CN,China,APAC,TRUE,FALSE,FALSE,31.43120,120.63290
Suzhou Zhonghui InCity & IMAX,suzhou-zhonghui-incity-imax,,"No.1 Gate, Suzhou InCity, 12000 East Tai’hu Avenue, Wujiang District",215299,"Suzhou, Jiangsu Province",,CN,China,APAC,FALSE,FALSE,FALSE,31.14250,120.59830
Kunshan MixC & IMAX,kunshan-mixc-imax,,"3F, MixC, No.1266 West Qianjin Road, Yushan Town",215300,"Suzhou, Kunshan",,CN,China,APAC,TRUE,FALSE,FALSE,31.38151,120.88541
Taian Wanda & IMAX,taian-wanda-imax,,4F Tai'an Wanda Plaza - 566 Taishan Avenue - Taishan District,271000,Tai'an,,CN,China,APAC,FALSE,FALSE,FALSE,36.18822,117.09345
Tai’an Pangoo Wanda & IMAX,tai’-pangoo-wanda-imax,,"3F, Pangoo Plaza, Dongyue Avenue,Taishan District",271000,"Tai'an City, Shandong Province",,CN,China,APAC,FALSE,FALSE,FALSE,36.19240,117.14810
Taicang Wanda & IMAX,taicang-wanda-imax,,4F Wanda Plaza - 188 Shanghai East Road,215400,Taicang,,CN,China,APAC,TRUE,FALSE,FALSE,31.46093,121.14117
Taicang Huafa Omnijoi & IMAX,taicang-huafa-omnijoi-imax,,"5F, Huafa Plaza, 8 Taiping New Road, Chengxiang District",215411,"Taicang, Jiangsu",,CN,China,APAC,FALSE,FALSE,FALSE,31.45640,121.11240
Taixing Wuyue Bestar & IMAX,taixing-wuyue-bestar-imax,,"Shop 4-1, Wuyue Plaza, No.199, North Gulou Rd, Jiangsu",225400,Taixing,,CN,China,APAC,FALSE,FALSE,FALSE,32.18370,120.02237
Taiyuan Bona Int'l Cineplex & IMAX,taiyuan-bona-intl-cineplex-imax,,6F Maoye Tiandi No.79 North Qinxian Street - Xiaodian District,300060,Taiyuan,,CN,China,APAC,FALSE,FALSE,FALSE,37.83016,112.57159
Taiyuan InCity CGV & IMAX,taiyuan-incity-cgv-imax,CGV,"5010, 5F, Block1, Incity, No.99  Taiyu Road, Xiaodian District",30000,Taiyuan,,CN,China,APAC,TRUE,FALSE,FALSE,37.81680,112.58750
Taiyuan MixC & IMAX,taiyuan-mixc-imax,,"L630, 6F, the MixC, No.5 Changxing Rd, Changfeng Business District, Wanbailin District ",30000,Taiyuan,,CN,China,APAC,FALSE,FALSE,FALSE,37.81379,112.53536
Taiyuan Wanda & IMAX,taiyuan-wanda-imax,,4F Wanda Plaza - 175 Jiefang Road - Xinghualing District,30002,Taiyuan,,CN,China,APAC,FALSE,FALSE,FALSE,37.88853,112.56667
Taiyuan Colorful City Wanda & IMAX,taiyuan-colorful-city-wanda-imax,,"L5/L6,Colorful Shopping Center,No. 26 East Fudong St,Xinghauling Dist",30013,"Taiyuan, Shanxi Province",,CN,China,APAC,TRUE,FALSE,FALSE,37.87210,112.59240
Taizhou Jingkai Wanda & IMAX,taizhou-jingkai-wanda-imax,,"4-5F, Wanda Plaza, No.799 Jingkai District",318000,Taizhou,,CN,China,APAC,TRUE,FALSE,FALSE,28.64324,121.42241
Taizhou Wanda Plaza & IMAX,taizhou-wanda-plaza-imax,,3F Wanda Plaza - 226 Jichuan East Road - Hailing District,225300,Taizhou,,CN,China,APAC,FALSE,FALSE,FALSE,32.47293,119.92568
Taizhou Wanjia Jinyi & IMAX,taizhou-wanjia-jinyi-imax,,"3-5F, No.9 West Yin'an Street, Ouchi Community, Luoyang Street, Luqiao District ",318050,Taizhou,,CN,China,APAC,FALSE,FALSE,FALSE,28.57024,121.35236
Taizhou Zhongsheng Wanda & IMAX,taizhou-zhongsheng-wanda-imax,,"A-A701 Zhongsheng Plaza, No.508 Yinzuo Street, Luqiao District",318050,Taizhou,,CN,China,APAC,FALSE,FALSE,FALSE,28.58472,121.38466
Taizhou Sanshui Jinyi & IMAX,taizhou-sanshui-jinyi-imax,,"Sanshui Ave. & Daqing Rd., Jiangyan District",225500,"Taizhou, Jiangsu",,CN,China,APAC,FALSE,FALSE,FALSE,32.50408,120.13525
Taizhou Maoye World Omnijoi & IMAX,taizhou-maoye-world-omnijoi-imax,,"L5, Maoye World, No. 399, Nantong Road, Hailin District",225399,"Taizhou, Jiangsu Province",,CN,China,APAC,FALSE,FALSE,FALSE,32.49240,119.93190
Tangshan Wanda & IMAX,tangshan-wanda-imax,,"4F, Wenhua Road, Wanda Plaza, Lunan District",63000,Tangshan,,CN,China,APAC,TRUE,FALSE,FALSE,39.61777,118.17182
CGV Xingxing & IMAX,cgv-xingxing-imax,CGV,"3F, No.29, East Shishang Road Taidai Plaza New Economic District",300457,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.03117,117.73146
CGV Yujiabu & IMAX,cgv-yujiabu-imax,CGV,"1-6 F Baofeng Podium Bldg,Xinhua Rd.No3678,Free Trade Zone",300450,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.00745,117.68758
Tianjin Dagang Jinyi & IMAX,tianjin-dagang-jinyi-imax,,"5F, Zone A Yipin Shopping Mall, Century Avenue, Binhai District",300450,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,38.85189,117.49530
Tianjin Hedong Wanda & IMAX,tianjin-hedong-wanda-imax,,5F Entertainment Building - Wanda Plaza - 53 Jinbin Avenue - Hedong District,300160,Tianjin,,CN,China,APAC,TRUE,FALSE,FALSE,39.12385,117.25370
Tianjin Jinyi Joy City & IMAX,tianjin-jinyi-joy-city-imax,,4F Joy City - 2 Nanmenwai Street - Nankai District,300090,Tianjin,,CN,China,APAC,TRUE,FALSE,FALSE,39.13668,117.18071
Tianjin MixC Wanying & IMAX,tianjin-mixc-wanying-imax,,"5F, Mixc, No.9 Leyuan Avenue, Hexi District",300201,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.09120,117.21710
Tianjin Nongken Bona Cinema & IMAX,tianjin-nongken-bona-cinema-imax,,Hall B - Tianjin Sports Center West Street of Binshui - Nankai District,300381,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.11141,117.17596
Tianjin Shehuishan Wanda & IMAX,tianjin-shehuishan-wanda-imax,,"3F, 4F, Bldg 2, Society Hill Plaza, No.321 Zhijing Road, Xiqing District",300380,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.05810,117.05669
Tianjin SM City Wanda & IMAX,tianjin-sm-city-wanda-and-imax,,"F2-A2009 & F3-A3010 SM Tianjin Binhai City Plaza, No.168 Huanhe North Road",300308,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.15780,117.41800
Tianjin Teemall SFC & IMAX,tianjin-teemall-sfc-imax,,"8F, Teemall Plaza, No.263 Heping Road, Xiaobailou Street, Heping District",300000,Tianjin,,CN,China,APAC,FALSE,FALSE,FALSE,39.13378,117.21079
Gansu Tianshui Qinzhou Wanda & IMAX,gansu-tianshui-qinzhou-wanda-imax,,"4F, Wanda Plaza, 37 Minshan Road, Qinzhou District",741000,"Tianshui, Gansu Provnice",,CN,China,APAC,FALSE,FALSE,FALSE,34.58010,105.74450
Tongliao Wanda & IMAX,tongliao-wanda-imax,,"4F, Intersection of Xilamulun Street and Pingan Road, Keerqin District",28000,Tongliao,,CN,China,APAC,FALSE,FALSE,FALSE,43.61787,122.28887
Tongling Wanda & IMAX,tongling-wanda-imax-0,,"4F, Wanda Plaza , Shicheng Avenue Middle Section",244002,Tongling,,CN,China,APAC,FALSE,FALSE,FALSE,30.95067,117.83617
Tongling Wanda & IMAX,tongling-wanda-imax,,3F Building 3 - BeiDouXing City - TianJingHu Community - TongShan District,244000,Tongling,,CN,China,APAC,FALSE,FALSE,FALSE,30.94398,117.81337
China Film MM & IMAX,china-film-mm-and-imax,,"MM3 Branch, 8th Floor, Meimei 3 Shopping Center, No. 989 Xihuan North Road, Xinshi District",830000,Urumqi,Xinjiang,CN,China,APAC,TRUE,FALSE,FALSE,43.85970,87.53550
Urumqi Dehui Wanda & IMAX,urumqi-dehui-wanda-imax,,"5F, 6F, Building E, No.688 Qitai Road, Saybagh District ",830002,Urumqi,,CN,China,APAC,FALSE,FALSE,FALSE,43.84681,87.52351
Urumqi Gaoxin Wanda & IMAX,urumqi-gaoxin-wanda-imax,,"3F, Wanda Plaza, No.668 North Changchun Rd, Xinshi District",830011,Urumqi,,CN,China,APAC,FALSE,FALSE,FALSE,43.91672,87.57859
Urumqi Wanda & IMAX,urumqi-wanda-imax,,"4F, Wanda Plaza, No.999 Xuanwuhu Road, Jingkai District",830000,Urumqi,,CN,China,APAC,FALSE,FALSE,FALSE,43.84681,87.52351
Weifang Peace Plaza Heping & IMAX,weifang-peace-plaza-heping-and-imax,,"Floor 4-5, Peace Plaza, 3555 Heping Road, Weicheng District",261041,Weifang,,CN,China,APAC,TRUE,FALSE,FALSE,36.71050,119.10760
Weifang Shouguang Wanda & IMAX,weifang-shouguang-wanda-imax,,"4F, Wanda Plaza, No. 1111, Xueyuan Rd, Shengcheng Street, Shouguang",262700,Weifang,,CN,China,APAC,FALSE,FALSE,FALSE,36.88009,118.77824
Weifang Wanda & IMAX,weifang-wanda-imax,,4F Inzone Mall - 958 Yingfei Road - Intersection of East Shengli Street & Beihai Road - Kuiwen District,,Weifang,,CN,China,APAC,FALSE,FALSE,FALSE,36.70285,119.15689
Weihai Huancui Wanda & IMAX,weihai-huancui-wanda-imax,,"4th Floor, Wanda Plaza, No. 120 Xianguding Road",264200,"Weihai City, Shandong Province",,CN,China,APAC,FALSE,FALSE,FALSE,37.44920,122.13110
Weihai Huafa Newland Omnijoi & IMAX,weihai-huafa-newland-omnijoi-imax,,"3F, Huafa Newland, 345 Binhai Road ",264205,"Weihai, Shandong Province",,CN,China,APAC,FALSE,FALSE,FALSE,37.44140,122.16230
Weinan Wanda & IMAX,weinan-wanda-imax,,4F Weinan Wanda Plaza - Dongxing Street - Gaoxing District,714000,Weinan,,CN,China,APAC,FALSE,FALSE,FALSE,34.51309,109.45989
Wuwei Wanda & IMAX,wuwei-wanda-imax,,"4F, Wanda Plaza, No. 318 Yingbin Rd., Liangzhou District",733000,Weiwu,,CN,China,APAC,FALSE,FALSE,FALSE,37.91597,102.63633
Wenzhou 5050 Shopping Mall Bona & IMAX,wenzhou-5050-shopping-mall-bona-imax,,"7F, 5050 Shopping Mall, No.235 Xiedu Blvd, Lucheng District",325000,Wenzhou,,CN,China,APAC,FALSE,FALSE,FALSE,28.02372,120.62472
Wenzhou Longwan Wanda & IMAX,wenzhou-longwan-wanda-imax,,4-5F Wanda Plaza - 1188 Yongding Road / Yongzhong Street - Longwan District,325024,Wenzhou,,CN,China,APAC,FALSE,FALSE,FALSE,27.91343,120.83075
Wenzhou MixC Lumiere & IMAX,wenzhou-mixc-lumiere-imax,,"No.1001, Wenrui Avenue, Ouhai District",325000,Wenzhou,,CN,China,APAC,FALSE,FALSE,FALSE,27.95760,120.69262
Wenzhou Pingyang Wanda & IMAX,wenzhou-pingyang-wanda-imax,,3F Pingyang Wanda Plaza - Aojiang Town - Pingyang County,325401,Wenzhou,,CN,China,APAC,FALSE,FALSE,FALSE,27.59645,120.57683
Wenzhou InCity Bona Palace & IMAX,wenzhou-incity-bona-palace-imax,,"6th Fl., MEGA D29 Building, Wenzhou In City, No.333, Fudong Rd, Nanhui St, Lucheng District",325088,"Wenzhou, Zhejiang Province",,CN,China,APAC,TRUE,FALSE,FALSE,28.01460,120.70200
Wuhai Wanda & IMAX,wuhai-wanda-imax,,"4F, Wanda Plaza, South Renmin Rd., Haibowan District",160000,Wuhai,,CN,China,APAC,FALSE,FALSE,FALSE,39.66710,106.82630
Wuhan Aeon Jinqiao CGV & IMAX,wuhan-aeon-jinqiao-cgv-imax,CGV,"3F, AEON MALL, NO.15 Jinqiao Avenue",430013,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.63705,114.29024
Wuhan Bona Int'l & IMAX,wuhan-bona-intl-imax,,"10-11th Floor, Luoyu Rd Luojia City, Hongshan District",430000,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.53275,114.36190
Wuhan Caidian Jinyi & IMAX,wuhan-caidian-jinyi-imax,,"4F, New Fumao Harbor Plaza, Xin Fu Road, Caidian Street, Caidian District",430000,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.58591,114.03841
Wuhan Capitaland Xicheng CGV & IMAX,wuhan-capitaland-xicheng-cgv-imax,CGV,"4F, Capitaland Mall, No.18 Jiefang Avenue, Qiaokou District",401420,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.57487,114.27352
Wuhan CGV & IMAX,wuhan-cgv-imax,CGV,B301 - No. 809 Heping Street - Qingshan District,430080,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.62407,114.38763
Wuhan Hanjie Wanda & IMAX,wuhan-hanjie-wanda-and-imax,,"5F, Hanjie Wanda, Yanxia Road No.1,  Wuchang District",430062,Wuhan,Hubei Province,CN,China,APAC,TRUE,FALSE,FALSE,30.55760,114.33820
Wuhan Huiju Jinyi & IMAX,wuhan-huiju-jinyi-imax,,4F Chagnyi Road No.1 Qiaokou District,430032,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.61821,114.16921
Wuhan Jingkai Wanda Plaza & IMAX,wuhan-jingkai-wanda-plaza-imax,,3F Wanda Plaza - 111 Dongfeng Avenue - Economic Development Zone,430058,Wuhan,,CN,China,APAC,TRUE,FALSE,FALSE,30.50759,114.17359
Wuhan Jinyi Cinema & IMAX,wuhan-jinyi-cinema-imax,,5F Shopping Mall - 18  Xudong Street - Wuchang District,430000,Wuhan,,CN,China,APAC,TRUE,FALSE,FALSE,30.58806,114.34201
Wuhan Lingjiaohu Wanda & IMAX,wuhan-lingjiaohu-wanda-imax,,4F Lingjiaohu Wanda Plaza - 5 Tangjiadun Road - Jianghan District - Off West Xinhua Road,430000,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.60956,114.26776
Wuhan Optic Valley Huayi Brothers & IMAX,wuhan-optic-valley-huayi-brothers-imax,,3F F1 Zone - Optic Valley - Guanshan Avenue No.519 - HongShan District,430074,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.48130,114.41693
Wuhan Plaza 66 Broadway & IMAX,wuhan-plaza-66-broadway-imax,,"4F, Plaza 66, 668 Jinhan Avenue, Yankou District",430030,Wuhan,,CN,China,APAC,TRUE,FALSE,FALSE,30.57890,114.27420
Wuhan Renxin Broadway & IMAX,wuhan-renxin-broadway-imax,,"4th Fl, Renxinhui Business Ctr, No.58 Longyang St, Hanyang Dist.",430051,Wuhan,,CN,China,APAC,FALSE,FALSE,FALSE,30.55260,114.20351
Wuhan Weixing Xingyue Plaza & IMAX,wuhan-weixing-xingyue-plaza-and-imax,,"No.20 Gaoxin 6th Road, East Lake High-Tech Development Zone, Weixing Optics Valley Xingyue Plaza, 3F, 4F, 5F (Shop 4F-01)",430071,Wuhan,Hebei Province,CN,China,APAC,FALSE,FALSE,FALSE,30.44790,114.40660
Wuhan Wushang Moore & IMAX,wuhan-wushang-moore-imax,,"7F, Block C, Wuhan International Plaza, No.690 Jiefang Avenue, Jianghan District",430000,"Wuhan, Hubei",,CN,China,APAC,TRUE,FALSE,FALSE,30.58099,114.27059
Wuhan Aeon Mall CGV & IMAX,wuhan-aeon-mall-cgv-imax,CGV,"L3, CGV Cinema, Aeon Mall, No.1 Jinyintan Avenue, Jiangjunlu Street, Dongxihu District",430000,"Wuhan, Hubei Province",,CN,China,APAC,TRUE,FALSE,FALSE,30.65930,114.26200
Wuhan Dongxihu Wanda & IMAX,wuhan-dongxihu-wanda-imax,,"4th Floor, Wanda Plaza, Jinshan Avenue, Dongxihu District",430048,"Wuhan, Hubei Province",,CN,China,APAC,FALSE,FALSE,FALSE,30.62854,114.14830
Wuhan Optical Valley Joy City Jinyi & IMAX,wuhan-optical-valley-joy-city-jinyi-imax,,"5th Floor, Gaoxin Ave., Hongshan District",430073,"Wuhan, Hubei Province",,CN,China,APAC,FALSE,FALSE,FALSE,30.48890,114.63300
Wuhan Vanke Viviland CGV & IMAX,wuhan-vanke-viviland-cgv-imax,CGV,"L4,CGV Cinema, Vanke Viviland, No. 187 Baishazhou Avenue, Hongshan District",430000,"Wuhan, Hubei Province",,CN,China,APAC,TRUE,FALSE,FALSE,30.46310,114.26990
Wuhan Wushang Dream Plaza Moore & IMAX,wuhan-wushang-dream-plaza-moore-imax,,"L6&L7, Building B, Wushang Dream Plaza, Wuluo Road, Wuchang District",430064,"Wuhan, Hubei Province",,CN,China,APAC,TRUE,FALSE,FALSE,30.53860,114.32180
Wuhan Yangluo Wanda & IMAX,wuhan-yangluo-wanda-imax,,"3rd Fl., Yangluo Wanda Plaza, No.19, Chaibo Ave., Yangluo St, Xinzhou District",410600,"Wuhan, Hubei Province",,CN,China,APAC,FALSE,FALSE,FALSE,30.68940,114.58260
Wuhu Jinghu Wanda & IMAX,wuhu-jinghu-wanda-imax,,4F Wanda Plaza - Zheshan Road East - Jinghu District,214000,Wuhu,,CN,China,APAC,TRUE,FALSE,FALSE,31.33747,118.40676
Wuhu Omnijoi & IMAX,wuhu-omnijoi-imax,,"5F, Zone B, Golden Eagle Mall, South Zhongshan Road, Yijiang District",241000,Wuhu,,CN,China,APAC,FALSE,FALSE,FALSE,31.32265,118.37275
Wuxi Guangmei Jinyi & IMAX,wuxi-guangmei-jinyi-imax,,4F HuiJu Shopping Center - 3 Middle Tuanjie Road - Xishan District,214000,Wuxi,,CN,China,APAC,FALSE,FALSE,FALSE,31.58860,120.40145
Wuxi Harmony City Big World & IMAX,wuxi-harmony-city-big-world-imax,,"4th Floor, Yuanrong Commercial Plaza, No. 262 Xicheng Road, Liangxi District",214001,Wuxi,,CN,China,APAC,FALSE,FALSE,FALSE,31.60790,120.30450
Wuxi Harmony City Big World & IMAX,wuxi-harmony-city-big-world-and-imax,,"4th Floor, Yuanrong Commercial Plaza, No. 262 Xicheng Road, Liangxi District",214001,Wuxi,,CN,China,APAC,FALSE,FALSE,FALSE,31.60790,120.30450
Wuxi Harmony City Wuxi Big World  & IMAX,wuxi-harmony-city-wuxi-big-world-and-imax,,"No.4220, 4th Floor, Yuanrong Commercial Plaza, No.262 Xicheng Road, Liangxi District",241000,Wuxi,,CN,China,APAC,FALSE,FALSE,FALSE,31.60790,120.30450
Wuxi Huishan Wanda & IMAX,wuxi-huishan-wanda-imax,,4/5F Wanda Plaza - 321 Wujun Road,214714,Wuxi,,CN,China,APAC,FALSE,FALSE,FALSE,31.67843,120.29964
Wuxi Sunac Mall Wanda & IMAX,wuxi-sunac-mall-wanda-imax,,"3F, Sunac Mall, No.66 Wanda Cultural Tourism City, Binhu District",214100,Wuxi,,CN,China,APAC,FALSE,FALSE,FALSE,31.45544,120.27421
Wuxi Wanda Square & IMAX,wuxi-wanda-square-imax,,3F  Recreation Tower - Wanda Plaza - No. 35 Liangxi Road,214000,Wuxi,,CN,China,APAC,TRUE,FALSE,FALSE,31.56233,120.26603
Wuxi Yaohan CGV & IMAX,wuxi-yaohan-cgv-imax,CGV,"Yaohan Center, No. 1 Dongting West Section, Xihu Road, Dongting Street, Xishan District",214101,Wuxi,,CN,China,APAC,TRUE,FALSE,FALSE,31.57877,120.37365
Wuxi Big World & IMAX,wuxi-big-world-imax,,"6-7F, Building B, Grand Orient Department Store, No. 359, Zhongshan Road, Liangxi District",214002,"Wuxi, Jiangsu",,CN,China,APAC,TRUE,FALSE,FALSE,31.57732,120.29944
